Tile	Base	Mean	sample
1104	8	0.018025221896692756	ERR187494
1104	9	0.03437617780637936	ERR187494
1104	10	0.011796532512235558	ERR187494
1104	11	-0.06619284845358919	ERR187494
1104	12	-0.054830194896439366	ERR187494
1104	13	0.01554748446497456	ERR187494
1104	14	0.0752011977953373	ERR187494
1104	15	0.10116503262009502	ERR187494
1104	16	0.05203958563193112	ERR187494
1104	17	0.05893106655000224	ERR187494
1104	18	0.06465712140599322	ERR187494
1104	19	0.00996071506902041	ERR187494
1104	20	0.003349353172389158	ERR187494
1104	21	0.09480803506190938	ERR187494
1104	22	0.023090444045863023	ERR187494
1104	23	0.01268483998215686	ERR187494
1104	24	-0.10814070652657648	ERR187494
1104	25	-0.1750824644461133	ERR187494
1104	26	-0.08620261810474972	ERR187494
1104	27	-0.14295826810487	ERR187494
1104	28	-0.3209971527581814	ERR187494
1105	1	-0.18244697483607553	ERR187494
1105	2	-0.09037675341245688	ERR187494
1105	3	-0.10101825836167677	ERR187494
1105	4	-0.021673205863862677	ERR187494
1105	5	-0.07087473742785733	ERR187494
1105	6	-0.1287802582530162	ERR187494
1105	7	-0.07991761419641108	ERR187494
1105	8	-0.07021998904325244	ERR187494
1105	9	-0.1135892966584251	ERR187494
1105	10	-0.10387015503533092	ERR187494
1105	11	-0.19149531085060545	ERR187494
1105	12	-0.19386853281021388	ERR187494
1105	13	-0.18306501454469526	ERR187494
1105	14	-0.20824254881514292	ERR187494
1105	15	-0.1952290588608676	ERR187494
1105	16	-0.25080442203393716	ERR187494
1105	17	-0.239619697926706	ERR187494
1105	18	-0.16759513899171452	ERR187494
1105	19	-0.13352667893177284	ERR187494
1105	20	-0.1592248216836083	ERR187494
1105	21	-0.21054541978893582	ERR187494
1105	22	-0.22814357887115477	ERR187494
1105	23	-0.28577224103809584	ERR187494
1105	24	-0.3346140834135909	ERR187494
1105	25	-0.3916949519541433	ERR187494
1105	26	-0.31670878446328743	ERR187494
1105	27	-0.37790857337366646	ERR187494
1105	28	-0.23309017601399518	ERR187494
1106	1	-0.30128267068832315	ERR187494
1106	2	-0.20832017928486124	ERR187494
1106	3	-0.22435973610886606	ERR187494
1106	4	-0.1156108666122222	ERR187494
1106	5	-0.159035367514214	ERR187494
1106	6	-0.18940060151486904	ERR187494
1106	7	-0.1362405412949812	ERR187494
1106	8	-0.29058381158301927	ERR187494
1106	9	-0.3621998166739502	ERR187494
1106	10	-0.3425896191099582	ERR187494
1106	11	-0.27117828710896674	ERR187494
1106	12	-0.26072503735672825	ERR187494
1106	13	-0.4424733807410064	ERR187494
1106	14	-0.5026602784011445	ERR187494
1106	15	-0.3106060287700956	ERR187494
1106	16	-0.38825320363165616	ERR187494
1106	17	-0.33335276821100734	ERR187494
1106	18	-0.2892115048992636	ERR187494
1106	19	-0.5046530900741715	ERR187494
1106	20	-0.4033665361417036	ERR187494
1106	21	-0.30421321655430944	ERR187494
1106	22	-0.3616677690996113	ERR187494
1106	23	-0.370570877780132	ERR187494
1106	24	-0.5670412298208802	ERR187494
1106	25	-0.5538288404671903	ERR187494
1106	26	-0.46810406722439524	ERR187494
1106	27	-0.5121391216673601	ERR187494
1106	28	-0.5130149880440698	ERR187494
1107	1	-0.4838098706122551	ERR187494
1107	2	-0.3684067742647201	ERR187494
1107	3	-0.36918963466399646	ERR187494
1107	4	-0.2687696609771777	ERR187494
1107	5	-0.27271677272725015	ERR187494
1107	6	-0.31792204117712686	ERR187494
1107	7	-0.3014218764123555	ERR187494
1107	8	-0.30702520967087565	ERR187494
1107	9	-0.39294859112276015	ERR187494
1107	10	-0.37980075172383465	ERR187494
1107	11	-0.4838715126137032	ERR187494
1107	12	-0.5741005597221971	ERR187494
1107	13	-0.4782952033347172	ERR187494
1107	14	-0.6147802274857099	ERR187494
1107	15	-0.6286291249329636	ERR187494
1107	16	-0.6414040176306841	ERR187494
1107	17	-0.6673985327788188	ERR187494
1107	18	-0.71161588311287	ERR187494
1107	19	-0.6058028474936492	ERR187494
1107	20	-0.6584984303092227	ERR187494
1107	21	-0.5977247859157586	ERR187494
1107	22	-0.7208201507916243	ERR187494
1107	23	-0.6739503962317102	ERR187494
1107	24	-0.5986309927258233	ERR187494
1107	25	-0.7130292017351465	ERR187494
1107	26	-0.8961787747605925	ERR187494
1107	27	-0.8726572851525205	ERR187494
1107	28	-0.7039560503773217	ERR187494
1108	1	-1.1380744831408514	ERR187494
1108	2	-0.8128921670579317	ERR187494
1108	3	-0.7616794302506804	ERR187494
1108	4	-0.49263970873769125	ERR187494
1108	5	-1.0259781888167865	ERR187494
1108	6	-0.8355292266563978	ERR187494
1108	7	-0.7833495050386574	ERR187494
1108	8	-0.7200300961480011	ERR187494
1108	9	-0.7496925066508879	ERR187494
1108	10	-0.6574999556514456	ERR187494
1108	11	-0.7647695597688227	ERR187494
1108	12	-0.7346266410696316	ERR187494
1108	13	-0.7983846350888726	ERR187494
1108	14	-0.973930785674554	ERR187494
1108	15	-0.94002594020332	ERR187494
1108	16	-0.9089875730001182	ERR187494
1108	17	-1.0394844692732974	ERR187494
1108	18	-0.8740954650438226	ERR187494
1108	19	-0.7774831336293602	ERR187494
1108	20	-0.975461656924054	ERR187494
1108	21	-0.8545355595444448	ERR187494
1108	22	-0.8497439247648089	ERR187494
1108	23	-0.8372082746825811	ERR187494
1108	24	-0.9104462363151811	ERR187494
1108	25	-0.9691036941502631	ERR187494
1108	26	-0.9517523749204955	ERR187494
1108	27	-0.8574984612964727	ERR187494
1108	28	-1.0038339776668934	ERR187494
1201	1	0.2624417565722652	ERR187494
1201	2	0.27773649892358776	ERR187494
1201	3	0.22617147731001097	ERR187494
1201	4	0.13222465810125072	ERR187494
1201	5	0.17453456155089242	ERR187494
1201	6	0.16813283684999192	ERR187494
1201	7	0.14551617470895906	ERR187494
1201	8	0.1833839447527339	ERR187494
1201	9	0.19671575538092867	ERR187494
1201	10	0.2499921133760239	ERR187494
1201	11	0.22758130707057234	ERR187494
1201	12	0.23268454366429836	ERR187494
1201	13	0.2846786612693819	ERR187494
1201	14	0.33571923631811984	ERR187494
1201	15	0.36035929225052143	ERR187494
1201	16	0.2561006281026579	ERR187494
1201	17	0.30275096131269663	ERR187494
1201	18	0.26860011373010195	ERR187494
1201	19	0.25230130139532037	ERR187494
1201	20	0.2839678382985795	ERR187494
1201	21	0.22889069230283354	ERR187494
1201	22	0.2696098071930777	ERR187494
1201	23	0.298959880915902	ERR187494
1201	24	0.24826312096027436	ERR187494
1201	25	0.31467399385344663	ERR187494
1201	26	0.4014855669839221	ERR187494
1201	27	0.3700487114730606	ERR187494
1201	28	0.37756850662073305	ERR187494
1202	1	0.17514493067132975	ERR187494
1202	2	0.19468619590742264	ERR187494
1202	3	0.14235529195886443	ERR187494
1202	4	0.11451189903952752	ERR187494
1202	5	0.13813657625750864	ERR187494
1202	6	0.10572990479357713	ERR187494
1202	7	0.09923050043754245	ERR187494
1202	8	0.15251637128849183	ERR187494
1202	9	0.1540333707488486	ERR187494
1202	10	0.20082644712167763	ERR187494
1202	11	0.16905358076405008	ERR187494
1202	12	0.14563555337150547	ERR187494
1202	13	0.1916520498169021	ERR187494
1202	14	0.16291797223315285	ERR187494
1202	15	0.15016957299427247	ERR187494
1202	16	0.12735116800838142	ERR187494
1202	17	0.19010850899364584	ERR187494
1202	18	0.1996494363399961	ERR187494
1202	19	0.0666718414930898	ERR187494
1202	20	0.06057975961763162	ERR187494
1202	21	0.12466773437108714	ERR187494
1202	22	0.043576259703989706	ERR187494
1202	23	-0.020884810409192767	ERR187494
1202	24	-0.0874640326591134	ERR187494
1202	25	-0.14446484044376717	ERR187494
1202	26	-0.04580130858913378	ERR187494
1202	27	0.1114385860855478	ERR187494
1202	28	-0.04101261368712983	ERR187494
1203	1	0.20078477656625893	ERR187494
1203	2	0.2190981934017202	ERR187494
1203	3	0.17231294405104336	ERR187494
1203	4	0.13476979854105053	ERR187494
1203	5	0.1751203813482647	ERR187494
1203	6	0.147512152014869	ERR187494
1203	7	0.16953914653308289	ERR187494
1203	8	0.11955985070186159	ERR187494
1203	9	0.11660605485979403	ERR187494
1203	10	0.15814861592782847	ERR187494
1203	11	0.16986623227271025	ERR187494
1203	12	0.1996588092270386	ERR187494
1203	13	0.1830553782603701	ERR187494
1203	14	0.21416499980295356	ERR187494
1203	15	0.2626467409901707	ERR187494
1203	16	0.21665238983270285	ERR187494
1203	17	0.15090978590657755	ERR187494
1203	18	0.22641948531884282	ERR187494
1203	19	0.18418432340465074	ERR187494
1203	20	0.22031596969432599	ERR187494
1203	21	0.13835508761088988	ERR187494
1203	22	0.11253221059303797	ERR187494
1203	23	0.20848194291400546	ERR187494
1203	24	0.13733893676236164	ERR187494
1203	25	0.16214638232685985	ERR187494
1203	26	0.13253461950041157	ERR187494
1203	27	0.11323560869755767	ERR187494
1203	28	-0.009422554237495717	ERR187494
1204	1	0.1166100710114577	ERR187494
1204	2	0.11062143399360735	ERR187494
1204	3	0.08700393752664581	ERR187494
1204	4	0.07192930433487987	ERR187494
1204	5	0.10986665568098886	ERR187494
1204	6	0.11328080349506564	ERR187494
1204	7	0.11465761646005745	ERR187494
1204	8	0.099512225341293	ERR187494
1204	9	0.08961532585885124	ERR187494
1204	10	0.05004154067936639	ERR187494
1204	11	0.031966701313344004	ERR187494
1204	12	0.06833092457195278	ERR187494
1204	13	0.12344228104259258	ERR187494
1204	14	0.0641060116193728	ERR187494
1204	15	0.14932271852924117	ERR187494
1204	16	0.12605119173901613	ERR187494
1204	17	0.08492722304616507	ERR187494
1204	18	0.09987299152620466	ERR187494
1204	19	0.033605125647476086	ERR187494
1204	20	0.05716375227827086	ERR187494
1204	21	0.06044377389352462	ERR187494
1204	22	0.025839379131930684	ERR187494
1204	23	0.003940714598037687	ERR187494
1204	24	0.027885249576698357	ERR187494
1204	25	0.033694689272877554	ERR187494
1204	26	0.11983968833386172	ERR187494
1204	27	0.014128147929334034	ERR187494
1204	28	0.17722945868919737	ERR187494
1205	1	-0.15443717629506892	ERR187494
1205	2	-0.07791314203763022	ERR187494
1205	3	-0.11772980650310672	ERR187494
1205	4	-0.020301086011599523	ERR187494
1205	5	-0.005452536294804133	ERR187494
1205	6	-0.061336477894720076	ERR187494
1205	7	-0.03595350550698839	ERR187494
1205	8	-0.08481130160115669	ERR187494
1205	9	-0.06471174025939064	ERR187494
1205	10	-0.11947332182372605	ERR187494
1205	11	-0.13802663904708368	ERR187494
1205	12	-0.11540638769825762	ERR187494
1205	13	-0.05566014036731559	ERR187494
1205	14	-0.1279475246749513	ERR187494
1205	15	-0.06055544651047029	ERR187494
1205	16	-0.08431610939021539	ERR187494
1205	17	-0.13493615829352734	ERR187494
1205	18	-0.11136666379042737	ERR187494
1205	19	-0.1807416067118197	ERR187494
1205	20	-0.30268783615004935	ERR187494
1205	21	-0.3229779298887294	ERR187494
1205	22	-0.26654446634325524	ERR187494
1205	23	-0.28009341523102904	ERR187494
1205	24	-0.22673283967048263	ERR187494
1205	25	-0.2011892964376898	ERR187494
1205	26	-0.0437751763026597	ERR187494
1205	27	-0.14972308392722766	ERR187494
1205	28	-0.3536329735087804	ERR187494
1206	1	-0.24170352467962886	ERR187494
1206	2	-0.1486693407969284	ERR187494
1206	3	-0.15939332905753645	ERR187494
1206	4	-0.05543141759339676	ERR187494
1206	5	-0.09369454384396647	ERR187494
1206	6	-0.12248640981342618	ERR187494
1206	7	-0.08194329711326986	ERR187494
1206	8	-0.12149299301051997	ERR187494
1206	9	-0.13492361091488903	ERR187494
1206	10	-0.5664905887396188	ERR187494
1206	11	-0.2638490692652269	ERR187494
1206	12	-0.2541025617701038	ERR187494
1206	13	-0.30925912042906134	ERR187494
1206	14	-0.3886591575532776	ERR187494
1206	15	-0.3402937872215972	ERR187494
1206	16	-0.28015637642153024	ERR187494
1206	17	-0.3068349362544822	ERR187494
1206	18	-0.27278366104487617	ERR187494
1206	19	-0.43154964990203837	ERR187494
1206	20	-0.2737323022898863	ERR187494
1206	21	-0.3069729165080659	ERR187494
1206	22	-0.3397383573774988	ERR187494
1206	23	-0.33943592397976374	ERR187494
1206	24	-0.43371024095031885	ERR187494
1206	25	-0.46033861029663825	ERR187494
1206	26	-0.23722988339541473	ERR187494
1206	27	-0.39511713841842067	ERR187494
1206	28	-0.09461689357124925	ERR187494
1207	1	-0.42828621846828696	ERR187494
1207	2	-0.3150997006493128	ERR187494
1207	3	-0.341012471519754	ERR187494
1207	4	-0.16624233373389785	ERR187494
1207	5	-0.16559973440475062	ERR187494
1207	6	-0.3008383160854251	ERR187494
1207	7	-0.2904481040443727	ERR187494
1207	8	-0.29951497277102845	ERR187494
1207	9	-0.30884442764361353	ERR187494
1207	10	-0.28415568772375366	ERR187494
1207	11	-0.3548251368641999	ERR187494
1207	12	-0.3938321939428633	ERR187494
1207	13	-0.3581457309397251	ERR187494
1207	14	-0.4658460740504182	ERR187494
1207	15	-0.40387668520590836	ERR187494
1207	16	-0.6187609839000245	ERR187494
1207	17	-0.6901909220536453	ERR187494
1207	18	-0.6318309155969501	ERR187494
1207	19	-0.46685613140260074	ERR187494
1207	20	-0.5111063692828637	ERR187494
1207	21	-0.48881876297962634	ERR187494
1207	22	-0.5586741348712394	ERR187494
1207	23	-0.46194161941484424	ERR187494
1207	24	-0.447139635826062	ERR187494
1207	25	-0.4689137528662428	ERR187494
1207	26	-0.4140033220736754	ERR187494
1207	27	-0.461458399592658	ERR187494
1207	28	-0.5143594727549896	ERR187494
1208	1	-0.9825497394376868	ERR187494
1208	2	-0.8120393048629992	ERR187494
1208	3	-1.0606288338195213	ERR187494
1208	4	-0.6150878158034203	ERR187494
1208	5	-1.057454080523847	ERR187494
1208	6	-0.8004913079912299	ERR187494
1208	7	-0.6518558498697544	ERR187494
1208	8	-0.511515270386063	ERR187494
1208	9	-0.5975482774337806	ERR187494
1208	10	-0.49558097953135416	ERR187494
1208	11	-0.5540843341471344	ERR187494
1208	12	-0.6348944015515201	ERR187494
1208	13	-0.6871266029701601	ERR187494
1208	14	-0.9700160393011856	ERR187494
1208	15	-0.8867925538158872	ERR187494
1208	16	-0.8149144263689863	ERR187494
1208	17	-0.8688151960908783	ERR187494
1208	18	-0.7148503568822164	ERR187494
1208	19	-0.7497391917880165	ERR187494
1208	20	-0.8690259632982915	ERR187494
1208	21	-0.7565313178531738	ERR187494
1208	22	-0.7081780982907446	ERR187494
1208	23	-0.6893481792704677	ERR187494
1208	24	-0.7036866045287056	ERR187494
1208	25	-0.8222457249211388	ERR187494
1208	26	-0.8021869836954139	ERR187494
1208	27	-1.1627866349014795	ERR187494
1208	28	-0.9617558431804127	ERR187494
1301	1	0.28296442653079623	ERR187494
1301	2	0.2900820619053732	ERR187494
1301	3	0.254187445515889	ERR187494
1301	4	0.17495304729725802	ERR187494
1301	5	0.20639805516293563	ERR187494
1301	6	0.19562953670583028	ERR187494
1301	7	0.17805778225515922	ERR187494
1301	8	0.1669392227580886	ERR187494
1301	9	0.21653157951261193	ERR187494
1301	10	0.24263233331727463	ERR187494
1301	11	0.1863752439376185	ERR187494
1301	12	0.2403413918918389	ERR187494
1301	13	0.3027788457993168	ERR187494
1301	14	0.3407027805263496	ERR187494
1301	15	0.38460468700268535	ERR187494
1301	16	0.2960947005636001	ERR187494
1301	17	0.30196978396453744	ERR187494
1301	18	0.3568146089519786	ERR187494
1301	19	0.3089170208337393	ERR187494
1301	20	0.28956766929046296	ERR187494
1301	21	0.20547002619947108	ERR187494
1301	22	0.20073982866578177	ERR187494
1301	23	0.33178320680323736	ERR187494
1301	24	0.27928221245545615	ERR187494
1301	25	0.2946247084146023	ERR187494
1301	26	0.3092166754262706	ERR187494
1301	27	0.4563403198419138	ERR187494
1301	28	0.48039048696942643	ERR187494
1302	1	0.1666897583833915	ERR187494
1302	2	0.19999432127834638	ERR187494
1302	3	0.14921473339256863	ERR187494
1302	4	0.11872135466111189	ERR187494
1302	5	0.12997729699720395	ERR187494
1302	6	0.12798670369866016	ERR187494
1302	7	0.07515035507555723	ERR187494
1302	8	0.07334789890100524	ERR187494
1302	9	0.11175964978101405	ERR187494
1302	10	0.16299875833664146	ERR187494
1302	11	0.14091151815346592	ERR187494
1302	12	0.139863272115889	ERR187494
1302	13	0.16041678766868017	ERR187494
1302	14	0.15426622118476274	ERR187494
1302	15	0.2111497574670338	ERR187494
1302	16	0.20073792655232836	ERR187494
1302	17	0.17922043646299102	ERR187494
1302	18	0.23527182027282834	ERR187494
1302	19	0.04019808634070188	ERR187494
1302	20	0.14588230460629603	ERR187494
1302	21	0.038595411399136026	ERR187494
1302	22	0.06960905749240709	ERR187494
1302	23	0.03151177602580191	ERR187494
1302	24	0.055586012230683934	ERR187494
1302	25	0.054048270938075405	ERR187494
1302	26	0.1313885256912144	ERR187494
1302	27	0.20736170893108152	ERR187494
1302	28	-0.09421062419326631	ERR187494
1303	1	0.1751409924744891	ERR187494
1303	2	0.18587477411403341	ERR187494
1303	3	0.1330650683390644	ERR187494
1303	4	0.09979660199826412	ERR187494
1303	5	0.12990168575424121	ERR187494
1303	6	0.10893830885036238	ERR187494
1303	7	0.15395236735840712	ERR187494
1303	8	0.11120378824521993	ERR187494
1303	9	0.0891773488071479	ERR187494
1303	10	0.14332383322989273	ERR187494
1303	11	0.07726552608888682	ERR187494
1303	12	0.12409161300934102	ERR187494
1303	13	0.10932801760631605	ERR187494
1303	14	0.241958791919771	ERR187494
1303	15	0.2867327666480577	ERR187494
1303	16	0.22766305247080965	ERR187494
1303	17	0.24189973564454448	ERR187494
1303	18	0.270614926995691	ERR187494
1303	19	0.2577889402902045	ERR187494
1303	20	0.22313579884175283	ERR187494
1303	21	0.2252709470625902	ERR187494
1303	22	0.20981762421855166	ERR187494
1303	23	0.21485404957826404	ERR187494
1303	24	0.10719615983619235	ERR187494
1303	25	0.1917977533397277	ERR187494
1303	26	0.266420249223998	ERR187494
1303	27	0.3190998170880661	ERR187494
1303	28	0.21897416714953977	ERR187494
1304	1	0.03676432333014645	ERR187494
1304	2	0.06631747385089426	ERR187494
1304	3	0.03441930595676723	ERR187494
1304	4	0.06778949484516517	ERR187494
1304	5	0.03554728567468146	ERR187494
1304	6	0.012175896950772369	ERR187494
1304	7	0.04118700750847637	ERR187494
1304	8	0.04418702622008652	ERR187494
1304	9	0.005195659358996352	ERR187494
1304	10	0.07331256116084006	ERR187494
1304	11	0.05543265920675822	ERR187494
1304	12	0.10477656182993655	ERR187494
1304	13	0.09172783379841576	ERR187494
1304	14	0.1260231854031204	ERR187494
1304	15	0.1395156491896472	ERR187494
1304	16	0.10694430116591036	ERR187494
1304	17	0.11492113381183344	ERR187494
1304	18	0.131041356894265	ERR187494
1304	19	0.08508730074581194	ERR187494
1304	20	0.03618854701140606	ERR187494
1304	21	0.01682551787495612	ERR187494
1304	22	0.05931630603658533	ERR187494
1304	23	0.04581354506596824	ERR187494
1304	24	0.1237072843465441	ERR187494
1304	25	0.03743806954526008	ERR187494
1304	26	-0.031235655243051497	ERR187494
1304	27	-0.20628986967987828	ERR187494
1304	28	-0.023683783319931706	ERR187494
1305	1	-0.0796026140085786	ERR187494
1305	2	0.03451866297267259	ERR187494
1305	3	-0.032214640296764685	ERR187494
1305	4	-0.004080871123598229	ERR187494
1305	5	0.00921771525737114	ERR187494
1305	6	-0.015186165228968207	ERR187494
1305	7	0.006145699310863506	ERR187494
1305	8	-0.009542408986654038	ERR187494
1305	9	-0.10073229146674834	ERR187494
1305	10	-0.120624025791912	ERR187494
1305	11	-0.08982023266927541	ERR187494
1305	12	-0.1916205850435091	ERR187494
1305	13	-0.20057818744292177	ERR187494
1305	14	-0.09730781090863161	ERR187494
1305	15	-0.10804188142434157	ERR187494
1305	16	-0.14491535530407873	ERR187494
1305	17	-0.15246311841646332	ERR187494
1305	18	-0.11949572688244103	ERR187494
1305	19	-0.23065157886529164	ERR187494
1305	20	-0.23053255283318919	ERR187494
1305	21	-0.34055975200828925	ERR187494
1305	22	-0.36409597561312523	ERR187494
1305	23	-0.19906142468398258	ERR187494
1305	24	-0.1056229103326487	ERR187494
1305	25	-0.0881951656217197	ERR187494
1305	26	0.08993466062553779	ERR187494
1305	27	-0.323473378788222	ERR187494
1305	28	-0.18374623963228487	ERR187494
1306	1	-0.21703202935974275	ERR187494
1306	2	-0.14623082281087108	ERR187494
1306	3	-0.15853436573871704	ERR187494
1306	4	-0.09529663977053104	ERR187494
1306	5	-0.06158404738810219	ERR187494
1306	6	-0.08676958540812763	ERR187494
1306	7	-0.1090519043377256	ERR187494
1306	8	-0.11029689133246734	ERR187494
1306	9	-0.15751803589328972	ERR187494
1306	10	-0.20064609349101659	ERR187494
1306	11	-0.23275845622454483	ERR187494
1306	12	-0.271902265835692	ERR187494
1306	13	-0.15951001957581212	ERR187494
1306	14	-0.26985843528141373	ERR187494
1306	15	-0.2993765281033447	ERR187494
1306	16	-0.41170495528311335	ERR187494
1306	17	-0.3417209189705872	ERR187494
1306	18	-0.3340481367165111	ERR187494
1306	19	-0.25889618606397846	ERR187494
1306	20	-0.301241882367151	ERR187494
1306	21	-0.3331893894956437	ERR187494
1306	22	-0.4155063266754482	ERR187494
1306	23	-0.3802995743690545	ERR187494
1306	24	-0.33845921941779267	ERR187494
1306	25	-0.30198503638962393	ERR187494
1306	26	-0.2979406103724145	ERR187494
1306	27	-0.5960182312000271	ERR187494
1306	28	-0.5338634624814844	ERR187494
1307	1	-0.41317967197417005	ERR187494
1307	2	-0.32756520726456984	ERR187494
1307	3	-0.3130951695426134	ERR187494
1307	4	-0.1919386597216004	ERR187494
1307	5	-0.20844916956188086	ERR187494
1307	6	-0.28432790523579143	ERR187494
1307	7	-0.25915046098830885	ERR187494
1307	8	-0.3051025644925147	ERR187494
1307	9	-0.3538575042578316	ERR187494
1307	10	-0.44249592788077763	ERR187494
1307	11	-0.3319731405125026	ERR187494
1307	12	-0.3983240136779713	ERR187494
1307	13	-0.4116766052038585	ERR187494
1307	14	-0.46217852147022853	ERR187494
1307	15	-0.4574043264329575	ERR187494
1307	16	-0.48969210925601203	ERR187494
1307	17	-0.4895458829614512	ERR187494
1307	18	-0.5430763562753498	ERR187494
1307	19	-0.5269005952356238	ERR187494
1307	20	-0.5637610991965545	ERR187494
1307	21	-0.5154477433911282	ERR187494
1307	22	-0.44981411210772393	ERR187494
1307	23	-0.5396646311654081	ERR187494
1307	24	-0.563304026872288	ERR187494
1307	25	-0.44896756608660837	ERR187494
1307	26	-0.6985852849428582	ERR187494
1307	27	-0.655512131276609	ERR187494
1307	28	-0.38179985343334977	ERR187494
1308	1	-0.8596038937445911	ERR187494
1308	2	-0.6072204442018148	ERR187494
1308	3	-0.5458163298025553	ERR187494
1308	4	-0.42276801116349105	ERR187494
1308	5	-0.6449839365218963	ERR187494
1308	6	-0.6549176131538772	ERR187494
1308	7	-0.5557870008955135	ERR187494
1308	8	-0.547547470745279	ERR187494
1308	9	-0.586660723548249	ERR187494
1308	10	-0.4793591044452157	ERR187494
1308	11	-0.560522154336887	ERR187494
1308	12	-0.6252540964756221	ERR187494
1308	13	-0.7153893258185775	ERR187494
1308	14	-0.9346139912046212	ERR187494
1308	15	-0.7166714629945261	ERR187494
1308	16	-0.7394823072159795	ERR187494
1308	17	-1.1116978617064746	ERR187494
1308	18	-0.9211979406273088	ERR187494
1308	19	-0.8743856257065374	ERR187494
1308	20	-1.0219497961596105	ERR187494
1308	21	-0.7628903140998347	ERR187494
1308	22	-0.6994387821100005	ERR187494
1308	23	-0.7049982457558812	ERR187494
1308	24	-0.6925005067485941	ERR187494
1308	25	-0.7135500727472248	ERR187494
1308	26	-0.7416059060233735	ERR187494
1308	27	-0.860998847632743	ERR187494
1308	28	-0.6453289819841501	ERR187494
2101	1	0.44650512697312905	ERR187494
2101	2	0.4852678340168666	ERR187494
2101	3	0.41031827163909185	ERR187494
2101	4	0.22833154498279384	ERR187494
2101	5	0.278372539017532	ERR187494
2101	6	0.24055771108105972	ERR187494
2101	7	0.25876555578371807	ERR187494
2101	8	0.27252121483234504	ERR187494
2101	9	0.27454929508447634	ERR187494
2101	10	0.3297613869892402	ERR187494
