Tile	Base	Mean	sample
1106	16	-0.23953165226165396	ERR187664
1106	17	-0.261113964803684	ERR187664
1106	18	-0.3466033926106533	ERR187664
1106	19	-0.3066337520465652	ERR187664
1106	20	-0.4301317104254849	ERR187664
1106	21	-0.43688827769326366	ERR187664
1106	22	-0.4252808027287145	ERR187664
1106	23	-0.44690200530051527	ERR187664
1106	24	-0.4024171515403552	ERR187664
1106	25	-0.6125575111540229	ERR187664
1106	26	-0.47901386200582863	ERR187664
1106	27	-0.47800025072925934	ERR187664
1106	28	-0.4050014155408306	ERR187664
1107	1	-0.5023039967637573	ERR187664
1107	2	-0.4791360751682632	ERR187664
1107	3	-0.42004607308390973	ERR187664
1107	4	-0.25090619199406916	ERR187664
1107	5	-0.3284488786339139	ERR187664
1107	6	-0.27161151864450517	ERR187664
1107	7	-0.44875312553669744	ERR187664
1107	8	-0.46204284189764167	ERR187664
1107	9	-0.44003524035095865	ERR187664
1107	10	-0.47791794015632405	ERR187664
1107	11	-0.4174853949930224	ERR187664
1107	12	-0.5080716362089888	ERR187664
1107	13	-0.7343492633745328	ERR187664
1107	14	-0.671209831854874	ERR187664
1107	15	-0.513351943401382	ERR187664
1107	16	-0.849833287695823	ERR187664
1107	17	-0.7154296130508087	ERR187664
1107	18	-0.5982532584506615	ERR187664
1107	19	-0.6098523316817221	ERR187664
1107	20	-0.5913051775002955	ERR187664
1107	21	-0.546100676116346	ERR187664
1107	22	-0.4904634154166274	ERR187664
1107	23	-0.47578324983611964	ERR187664
1107	24	-0.5958312904795804	ERR187664
1107	25	-0.6850943137381194	ERR187664
1107	26	-0.6739463424897068	ERR187664
1107	27	-0.57347146221678	ERR187664
1107	28	-0.6170770547016033	ERR187664
1108	1	-1.2058542564860062	ERR187664
1108	2	-1.0332340683095786	ERR187664
1108	3	-0.7593560519026781	ERR187664
1108	4	-0.5063859295611266	ERR187664
1108	5	-1.1356503004871428	ERR187664
1108	6	-0.908460124843792	ERR187664
1108	7	-0.7626052808531227	ERR187664
1108	8	-3.858481432084936	ERR187664
1108	9	-1.7803428173693163	ERR187664
1108	10	-1.1428850257196785	ERR187664
1108	11	-0.7899521574795472	ERR187664
1108	12	-0.8508355032967572	ERR187664
1108	13	-0.7141929335903185	ERR187664
1108	14	-0.9117140917410254	ERR187664
1108	15	-0.9498716022322498	ERR187664
1108	16	-0.831422321365153	ERR187664
1108	17	-0.9465939188926669	ERR187664
1108	18	-0.8489533034460308	ERR187664
1108	19	-0.7209468176205291	ERR187664
1108	20	-0.7727336461652499	ERR187664
1108	21	-0.9390839060180909	ERR187664
1108	22	-0.8172293926464533	ERR187664
1108	23	-0.9673496136189357	ERR187664
1108	24	-0.8949918523492428	ERR187664
1108	25	-0.883560607840927	ERR187664
1108	26	-0.8161274132426755	ERR187664
1108	27	-0.7236623204710995	ERR187664
1108	28	-0.7990076428371466	ERR187664
1201	1	0.40514111463576796	ERR187664
1201	2	0.3530332412929127	ERR187664
1201	3	0.3326997088758574	ERR187664
1201	4	0.20528161895120434	ERR187664
1201	5	0.26648812114977716	ERR187664
1201	6	0.25434159621597985	ERR187664
1201	7	0.24187931011115182	ERR187664
1201	8	0.3404501280353003	ERR187664
1201	9	0.30861417561270343	ERR187664
1201	10	0.29583963068511565	ERR187664
1201	11	0.31363887496155485	ERR187664
1201	12	0.30941700752885026	ERR187664
1201	13	0.27177095077212243	ERR187664
1201	14	0.40871797476420824	ERR187664
1201	15	0.5300452013098464	ERR187664
1201	16	0.3909546205888432	ERR187664
1201	17	0.44119757708546814	ERR187664
1201	18	0.42732509521847106	ERR187664
1201	19	0.3014554363062345	ERR187664
1201	20	0.15259285082395024	ERR187664
1201	21	0.21566058091929818	ERR187664
1201	22	0.27097740887556654	ERR187664
1201	23	0.31780930660777784	ERR187664
1201	24	0.27663587806701173	ERR187664
1201	25	0.44714389991069226	ERR187664
1201	26	0.32342754994109413	ERR187664
1201	27	0.1639174918017119	ERR187664
1201	28	0.27704113765065586	ERR187664
1202	1	0.137102470572799	ERR187664
1202	2	0.14732883228973037	ERR187664
1202	3	0.1525494224520827	ERR187664
1202	4	0.1590048015905765	ERR187664
1202	5	0.14306585558876606	ERR187664
1202	6	0.12790944766970114	ERR187664
1202	7	0.11589682789838918	ERR187664
1202	8	0.26819127358795924	ERR187664
1202	9	0.20132084466920475	ERR187664
1202	10	0.1634076874903272	ERR187664
1202	11	0.17997503059186215	ERR187664
1202	12	0.1712568262497811	ERR187664
1202	13	0.17392233398648216	ERR187664
1202	14	0.19297389612764704	ERR187664
1202	15	0.24922473310846271	ERR187664
1202	16	0.283086839643083	ERR187664
1202	17	0.21992093777525668	ERR187664
1202	18	0.1911926706362692	ERR187664
1202	19	0.05871355989874161	ERR187664
1202	20	0.16666522348401003	ERR187664
1202	21	0.07471583999004139	ERR187664
1202	22	0.07038480321576657	ERR187664
1202	23	-0.02422806578319836	ERR187664
1202	24	-0.0679063832906408	ERR187664
1202	25	-0.08086642809088573	ERR187664
1202	26	-0.07452169431516609	ERR187664
1202	27	-0.020804904589482476	ERR187664
1202	28	0.002488675123892392	ERR187664
1203	1	0.2488024801662121	ERR187664
1203	2	0.13840842467457293	ERR187664
1203	3	0.1896319948387557	ERR187664
1203	4	0.13643133300208632	ERR187664
1203	5	0.15781916206885427	ERR187664
1203	6	0.15734351670123203	ERR187664
1203	7	0.19914782448437052	ERR187664
1203	8	0.2721034098495778	ERR187664
1203	9	0.15095372957340203	ERR187664
1203	10	0.10810381736592944	ERR187664
1203	11	0.1080131905088777	ERR187664
1203	12	0.08140105361130878	ERR187664
1203	13	0.08382047472596099	ERR187664
1203	14	0.15664771347260142	ERR187664
1203	15	0.33336093689128177	ERR187664
1203	16	0.29512869139769293	ERR187664
1203	17	0.28225552569038825	ERR187664
1203	18	0.21433798642699742	ERR187664
1203	19	0.170908716296438	ERR187664
1203	20	0.09809626804894123	ERR187664
1203	21	0.10774965833181227	ERR187664
1203	22	0.1650773857530723	ERR187664
1203	23	0.1728130956445142	ERR187664
1203	24	0.16488678608877905	ERR187664
1203	25	0.26099956305436933	ERR187664
1203	26	0.1663633525465258	ERR187664
1203	27	0.2013945127075587	ERR187664
1203	28	0.05388053807892135	ERR187664
1204	1	0.10321276750755715	ERR187664
1204	2	0.09372004491235941	ERR187664
1204	3	0.12440591666760525	ERR187664
1204	4	0.08156458665280297	ERR187664
1204	5	0.07030081394986354	ERR187664
1204	6	0.10306169550739952	ERR187664
1204	7	0.10698449807824773	ERR187664
1204	8	0.1959695777178183	ERR187664
1204	9	0.11230572218845225	ERR187664
1204	10	0.08674673839198022	ERR187664
1204	11	0.09859559573261834	ERR187664
1204	12	0.02758869384075524	ERR187664
1204	13	0.03948268706612623	ERR187664
1204	14	0.10208404412573913	ERR187664
1204	15	0.26398350726120157	ERR187664
1204	16	0.19319028536452976	ERR187664
1204	17	0.15608745719571715	ERR187664
1204	18	0.1618905753379849	ERR187664
1204	19	0.18971306741602945	ERR187664
1204	20	0.13021233660690257	ERR187664
1204	21	0.14949312502931633	ERR187664
1204	22	0.06555774070886855	ERR187664
1204	23	0.11482563082963537	ERR187664
1204	24	0.13519649938908884	ERR187664
1204	25	0.13821318161321017	ERR187664
1204	26	0.1426106262651743	ERR187664
1204	27	0.18747682125334109	ERR187664
1204	28	0.14510331381645614	ERR187664
1205	1	0.041476789064006425	ERR187664
1205	2	0.028096382980358214	ERR187664
1205	3	0.032831708047069696	ERR187664
1205	4	0.03760007097066875	ERR187664
1205	5	0.04066049170485542	ERR187664
1205	6	0.0418142675648312	ERR187664
1205	7	-0.001351579481095655	ERR187664
1205	8	0.0925530052242749	ERR187664
1205	9	0.024559193224497733	ERR187664
1205	10	0.05084291726799961	ERR187664
1205	11	-0.03425387169291838	ERR187664
1205	12	0.023507338544902723	ERR187664
1205	13	-0.05645847414731975	ERR187664
1205	14	-0.1435271721674809	ERR187664
1205	15	-0.0556136871106645	ERR187664
1205	16	-0.06431043160352345	ERR187664
1205	17	-0.11440613603871697	ERR187664
1205	18	-0.25328586893419924	ERR187664
1205	19	-0.1114905373500008	ERR187664
1205	20	-0.11747686646076261	ERR187664
1205	21	-0.21587181585398696	ERR187664
1205	22	-0.18207264351390506	ERR187664
1205	23	-0.0846911231938492	ERR187664
1205	24	-0.10008612150911489	ERR187664
1205	25	-0.08052423416788912	ERR187664
1205	26	-0.2103540239988888	ERR187664
1205	27	-0.34199557586617146	ERR187664
1205	28	-0.13409988799037365	ERR187664
1206	1	-0.17066484094583245	ERR187664
1206	2	-0.12528197284354547	ERR187664
1206	3	-0.12335141226714796	ERR187664
1206	4	-0.051605908221525	ERR187664
1206	5	-0.08378245283206809	ERR187664
1206	6	-0.05359949622874893	ERR187664
1206	7	-0.039353218817787194	ERR187664
1206	8	0.0030396179569081028	ERR187664
1206	9	-0.23988509276722425	ERR187664
1206	10	-0.14016307728031308	ERR187664
1206	11	-0.2512102810046315	ERR187664
1206	12	-0.23482613798423557	ERR187664
1206	13	-0.15417926507198132	ERR187664
1206	14	-0.40015678304850866	ERR187664
1206	15	-0.21575595503833256	ERR187664
1206	16	-0.23549605494574877	ERR187664
1206	17	-0.19443606335564567	ERR187664
1206	18	-0.16381656329373584	ERR187664
1206	19	-0.33594112128345444	ERR187664
1206	20	-0.23183406467360612	ERR187664
1206	21	-0.2035803523016213	ERR187664
1206	22	-0.254567825940768	ERR187664
1206	23	-0.17236037948610772	ERR187664
1206	24	-0.3736008287476409	ERR187664
1206	25	-0.30940706830268283	ERR187664
1206	26	-0.31134736495379656	ERR187664
1206	27	-0.3245561183014374	ERR187664
1206	28	-0.07371648208809489	ERR187664
1207	1	-0.31594156447085453	ERR187664
1207	2	-0.370487495299912	ERR187664
1207	3	-0.3198008235096097	ERR187664
1207	4	-0.19636068304070164	ERR187664
1207	5	-0.20499758090587505	ERR187664
1207	6	-0.23062689299553796	ERR187664
1207	7	-0.31451964169689006	ERR187664
1207	8	-0.18707916745793085	ERR187664
1207	9	-0.3970921569874406	ERR187664
1207	10	-0.38463486412037184	ERR187664
1207	11	-0.3498849844829621	ERR187664
1207	12	-0.4007783171977053	ERR187664
1207	13	-0.5090071109445731	ERR187664
1207	14	-0.567082014802466	ERR187664
1207	15	-0.40872121509991644	ERR187664
1207	16	-0.571837834115513	ERR187664
1207	17	-0.47772045484622794	ERR187664
1207	18	-0.49114864725427765	ERR187664
1207	19	-0.5032127856453954	ERR187664
1207	20	-0.5708449991453577	ERR187664
1207	21	-0.501445861175398	ERR187664
1207	22	-0.5378628560556038	ERR187664
1207	23	-0.4025753734747539	ERR187664
1207	24	-0.40476956906120876	ERR187664
1207	25	-0.5800166582579322	ERR187664
1207	26	-0.5496833724675909	ERR187664
1207	27	-0.5134353957751188	ERR187664
1207	28	-0.41696132237394323	ERR187664
1208	1	-0.9038882418928509	ERR187664
1208	2	-0.6696048101716201	ERR187664
1208	3	-0.5682701108994337	ERR187664
1208	4	-0.24798952532740515	ERR187664
1208	5	-0.7179319144338905	ERR187664
1208	6	-0.6859042770666193	ERR187664
1208	7	-0.7865001502031745	ERR187664
1208	8	-0.7173619704128527	ERR187664
1208	9	-0.5763704212704326	ERR187664
1208	10	-0.5487758679804955	ERR187664
1208	11	-0.4624028534823168	ERR187664
1208	12	-0.8989301638987826	ERR187664
1208	13	-0.6918198699586569	ERR187664
1208	14	-1.0114858900178447	ERR187664
1208	15	-1.0202633552451275	ERR187664
1208	16	-1.0472850584991633	ERR187664
1208	17	-1.0288229329471505	ERR187664
1208	18	-1.0723284514255909	ERR187664
1208	19	-0.7488308526162797	ERR187664
1208	20	-0.9422692207635137	ERR187664
1208	21	-0.9150449456968488	ERR187664
1208	22	-0.9194582421609354	ERR187664
1208	23	-0.9017338812453275	ERR187664
1208	24	-0.9293248129615534	ERR187664
1208	25	-1.0449937404010612	ERR187664
1208	26	-0.8608891821026674	ERR187664
1208	27	-1.1367277335781054	ERR187664
1208	28	-1.1380474699442829	ERR187664
1301	1	0.3203928221996435	ERR187664
1301	2	0.28296936575534204	ERR187664
1301	3	0.2996121804164602	ERR187664
1301	4	0.2200330735426519	ERR187664
1301	5	0.2345408659005983	ERR187664
1301	6	0.2218934555633112	ERR187664
1301	7	0.22399036500616631	ERR187664
1301	8	0.32558673314534303	ERR187664
1301	9	0.2580165282562632	ERR187664
1301	10	0.3051123349603557	ERR187664
1301	11	0.23055071407109295	ERR187664
1301	12	0.28605879857362027	ERR187664
1301	13	0.28158754576327283	ERR187664
1301	14	0.3456260192873515	ERR187664
1301	15	0.5416148952132147	ERR187664
1301	16	0.43256415764930267	ERR187664
1301	17	0.44758070382464865	ERR187664
1301	18	0.41159286339809853	ERR187664
1301	19	0.20103484798963933	ERR187664
1301	20	0.1569168177842215	ERR187664
1301	21	0.30683780981632225	ERR187664
1301	22	0.2554038452868923	ERR187664
1301	23	0.26296145676554517	ERR187664
1301	24	0.0932723601474379	ERR187664
1301	25	0.24441718214632857	ERR187664
1301	26	0.2249527766882764	ERR187664
1301	27	0.4366312894376918	ERR187664
1301	28	0.5690411376506574	ERR187664
1302	1	0.2054255912487477	ERR187664
1302	2	0.16741889213816563	ERR187664
1302	3	0.1795839747990584	ERR187664
1302	4	0.10880187513907913	ERR187664
1302	5	0.1624871153785108	ERR187664
1302	6	0.13816984998818782	ERR187664
1302	7	0.1192843067283107	ERR187664
1302	8	0.23145437815676217	ERR187664
1302	9	0.2051874584228699	ERR187664
1302	10	0.19732547042466564	ERR187664
1302	11	0.07855136378001504	ERR187664
1302	12	0.18588843045679937	ERR187664
1302	13	0.12799027247816497	ERR187664
1302	14	0.11438270329677636	ERR187664
1302	15	0.23573007932319	ERR187664
1302	16	0.17909997156441904	ERR187664
1302	17	0.20192101723186084	ERR187664
1302	18	0.1603701533580093	ERR187664
1302	19	0.19621914242203786	ERR187664
1302	20	0.07352935081896561	ERR187664
1302	21	0.05835736584169382	ERR187664
1302	22	0.02496163273038121	ERR187664
1302	23	0.01492811891283452	ERR187664
1302	24	-0.07254118022773781	ERR187664
1302	25	-0.007230593896473181	ERR187664
1302	26	-0.10285952705271484	ERR187664
1302	27	0.009166259538588406	ERR187664
1302	28	-0.029586720977199832	ERR187664
1303	1	0.2272278523283333	ERR187664
1303	2	0.1239998516686498	ERR187664
1303	3	0.15197293509087473	ERR187664
1303	4	0.09081247134481174	ERR187664
1303	5	0.141055902045629	ERR187664
1303	6	0.15011449958598178	ERR187664
1303	7	0.1346924904656177	ERR187664
1303	8	0.18424715786121482	ERR187664
1303	9	0.1465102816052024	ERR187664
1303	10	0.11237405506902576	ERR187664
1303	11	0.12622496696410224	ERR187664
1303	12	0.13134997993801534	ERR187664
1303	13	0.09769892322268703	ERR187664
1303	14	0.13714354657238914	ERR187664
1303	15	0.2331972861435787	ERR187664
1303	16	0.12341058121830883	ERR187664
1303	17	0.10199726003511245	ERR187664
1303	18	0.10310874405835335	ERR187664
1303	19	0.14589592582505162	ERR187664
1303	20	0.09483512424937857	ERR187664
1303	21	0.16319121195903818	ERR187664
1303	22	0.04018414370816714	ERR187664
1303	23	0.06356160180664716	ERR187664
1303	24	-0.019508436155781794	ERR187664
1303	25	-0.004623743914201839	ERR187664
1303	26	-0.05537603611359998	ERR187664
1303	27	-0.04052318145519962	ERR187664
1303	28	-0.013463606182362753	ERR187664
1304	1	-0.015348745681883713	ERR187664
1304	2	-0.03684950928286668	ERR187664
1304	3	-0.009781522243095253	ERR187664
1304	4	0.024022832722032206	ERR187664
1304	5	0.03298903342208348	ERR187664
1304	6	-0.04832418310385833	ERR187664
1304	7	0.0034057211421654188	ERR187664
1304	8	0.1245578958096587	ERR187664
1304	9	0.06899314250170363	ERR187664
1304	10	-0.04568408839482885	ERR187664
1304	11	0.05602140120807775	ERR187664
1304	12	0.046790261499474184	ERR187664
1304	13	0.01705517593887862	ERR187664
1304	14	-0.01171094277236051	ERR187664
1304	15	0.17304911959417524	ERR187664
1304	16	0.06454583286414106	ERR187664
1304	17	0.08561813461844281	ERR187664
1304	18	0.06318872131917175	ERR187664
1304	19	0.09903949228649367	ERR187664
1304	20	0.00573714320446328	ERR187664
1304	21	0.011535976400182335	ERR187664
1304	22	0.026599652936305063	ERR187664
1304	23	0.04752486316422022	ERR187664
1304	24	0.022149242756697163	ERR187664
1304	25	-0.055984081553127396	ERR187664
1304	26	0.037212027067880626	ERR187664
1304	27	0.10137599834830979	ERR187664
1304	28	0.2027066180776984	ERR187664
1305	1	-0.02088452704317234	ERR187664
1305	2	-0.04759321417301976	ERR187664
1305	3	-0.024517321370652212	ERR187664
1305	4	-0.007129163429141272	ERR187664
1305	5	-0.05568776537865716	ERR187664
1305	6	-0.007055646827936357	ERR187664
1305	7	-0.042237787908483426	ERR187664
1305	8	0.08222091731185799	ERR187664
1305	9	-0.09549163962656593	ERR187664
1305	10	-0.03675427075340565	ERR187664
1305	11	-0.09644851244419783	ERR187664
1305	12	-0.21579166233453861	ERR187664
1305	13	-0.14549093882394004	ERR187664
1305	14	-0.20121361090593837	ERR187664
1305	15	-0.07474278263522649	ERR187664
1305	16	-0.12896080314601477	ERR187664
1305	17	-0.15444216123216137	ERR187664
1305	18	-0.1353238621144044	ERR187664
1305	19	-0.14666532492941542	ERR187664
1305	20	-0.1976783758846068	ERR187664
1305	21	-0.216474875874475	ERR187664
1305	22	-0.260389351098965	ERR187664
1305	23	-0.2512927117246164	ERR187664
1305	24	-0.3583154641610946	ERR187664
1305	25	-0.24951345948301196	ERR187664
1305	26	-0.2113289816125743	ERR187664
1305	27	-0.23747914914899582	ERR187664
1305	28	-0.02287233988678139	ERR187664
1306	1	-0.28104168246472483	ERR187664
1306	2	-0.23173850385477124	ERR187664
1306	3	-0.18390862160775612	ERR187664
1306	4	-0.12227015137624164	ERR187664
1306	5	-0.1131699623666762	ERR187664
1306	6	-0.1265235670767737	ERR187664
1306	7	-0.19455102920225187	ERR187664
1306	8	-0.07497144129875721	ERR187664
1306	9	-0.25689029755213966	ERR187664
1306	10	-0.26031311785002487	ERR187664
1306	11	-0.28297606099260264	ERR187664
1306	12	-0.45059382651627544	ERR187664
1306	13	-0.3333450877550561	ERR187664
1306	14	-0.319986321743599	ERR187664
1306	15	-0.4597215331878104	ERR187664
1306	16	-0.42336566000756193	ERR187664
1306	17	-0.4581387513923545	ERR187664
1306	18	-0.6001664407297227	ERR187664
1306	19	-0.5061479791144095	ERR187664
1306	20	-0.45945280566755287	ERR187664
1306	21	-0.2552334350101759	ERR187664
1306	22	-0.392914279703966	ERR187664
1306	23	-0.37678595149343863	ERR187664
1306	24	-0.21939954344894375	ERR187664
1306	25	-0.3837742932527064	ERR187664
1306	26	-0.3559045198980826	ERR187664
1306	27	-0.825113740389078	ERR187664
1306	28	-0.4672016369158172	ERR187664
1307	1	-0.3446087471663333	ERR187664
1307	2	-0.4187757692101286	ERR187664
1307	3	-0.32214550947681886	ERR187664
1307	4	-0.2039154512533301	ERR187664
1307	5	-0.23960226027642761	ERR187664
1307	6	-0.2726843849891054	ERR187664
1307	7	-0.2654258308507096	ERR187664
1307	8	-0.19768696428089783	ERR187664
1307	9	-0.3807860455039389	ERR187664
1307	10	-0.3834030448262098	ERR187664
1307	11	-0.5287132532860923	ERR187664
1307	12	-0.626441201426374	ERR187664
1307	13	-0.7863440298801692	ERR187664
1307	14	-0.6258978350754845	ERR187664
1307	15	-0.47706369863487197	ERR187664
1307	16	-0.6584967337505745	ERR187664
1307	17	-0.6171164085419534	ERR187664
1307	18	-0.4817040270880639	ERR187664
1307	19	-0.5080572527861875	ERR187664
1307	20	-0.5226192987698894	ERR187664
1307	21	-0.5525421708592759	ERR187664
1307	22	-0.6518648606528927	ERR187664
1307	23	-0.6645460496352484	ERR187664
1307	24	-0.6086642057379095	ERR187664
1307	25	-0.7323584477562335	ERR187664
1307	26	-0.739450752998053	ERR187664
1307	27	-0.5851381288834503	ERR187664
1307	28	-0.34812421668005555	ERR187664
1308	1	-0.8405852282167459	ERR187664
1308	2	-0.7715069114222644	ERR187664
1308	3	-0.6411090535882238	ERR187664
1308	4	-0.42312991099283437	ERR187664
1308	5	-0.5515901711116484	ERR187664
1308	6	-0.6880802125349064	ERR187664
1308	7	-0.5708902865988108	ERR187664
1308	8	-0.7874197796896354	ERR187664
1308	9	-0.7533945957301711	ERR187664
1308	10	-0.6088510400237581	ERR187664
1308	11	-0.6672131638786425	ERR187664
1308	12	-0.5790606082717957	ERR187664
1308	13	-0.8392376861021305	ERR187664
1308	14	-0.991253796477011	ERR187664
1308	15	-0.8139889923223862	ERR187664
1308	16	-0.7890539976270858	ERR187664
1308	17	-1.0207122086268896	ERR187664
1308	18	-1.0140255912284317	ERR187664
1308	19	-0.9348417892611423	ERR187664
1308	20	-1.1005459812751326	ERR187664
1308	21	-0.8711077646479382	ERR187664
1308	22	-0.8837016525995338	ERR187664
1308	23	-1.0008214692532178	ERR187664
1308	24	-1.0168979558211078	ERR187664
1308	25	-1.0962290251556013	ERR187664
1308	26	-0.9339906204036055	ERR187664
1308	27	-0.877057320802642	ERR187664
1308	28	-0.9620386745559202	ERR187664
2101	1	0.5640535400618134	ERR187664
2101	2	0.43773205892681233	ERR187664
2101	3	0.4404906149097343	ERR187664
2101	4	0.25161238633690175	ERR187664
2101	5	0.3185146103361163	ERR187664
2101	6	0.2997111620468189	ERR187664
2101	7	0.2687859577458269	ERR187664
2101	8	0.4285702059190797	ERR187664
2101	9	0.34470288481601585	ERR187664
2101	10	0.3530374724201977	ERR187664
