Tile	Base	Mean	sample
1103	23	-0.3719397747501674	ERR187490
1103	24	-0.4650912476422562	ERR187490
1103	25	-0.48604660866835303	ERR187490
1103	26	-0.5232890515782387	ERR187490
1103	27	-0.6459962822803362	ERR187490
1103	28	-0.511366975775708	ERR187490
1104	1	-0.32164848107628785	ERR187490
1104	2	-0.2688981183577397	ERR187490
1104	3	-0.18809410650334257	ERR187490
1104	4	-0.12272025111177243	ERR187490
1104	5	-0.1692231831193709	ERR187490
1104	6	-0.13531348168783097	ERR187490
1104	7	-0.22597694698656312	ERR187490
1104	8	-0.18171900193807033	ERR187490
1104	9	-0.20416162719562436	ERR187490
1104	10	-0.2231398873428958	ERR187490
1104	11	-0.2582159932669583	ERR187490
1104	12	-0.18843263919013253	ERR187490
1104	13	-0.20164398814144135	ERR187490
1104	14	-0.406669318872666	ERR187490
1104	15	-0.3760354443405163	ERR187490
1104	16	-0.29664461788999574	ERR187490
1104	17	-0.25872329832275653	ERR187490
1104	18	-0.37007704920968365	ERR187490
1104	19	-0.38747177826738266	ERR187490
1104	20	-0.37058618316009984	ERR187490
1104	21	-0.3685572138276285	ERR187490
1104	22	-0.4125654127500695	ERR187490
1104	23	-0.5286020883860303	ERR187490
1104	24	-0.5562804909800789	ERR187490
1104	25	-0.5188805980442268	ERR187490
1104	26	-0.625895537970429	ERR187490
1104	27	-0.7686096044310631	ERR187490
1104	28	-0.4660103061643994	ERR187490
1105	1	-0.2714990079608981	ERR187490
1105	2	-0.33151037471401423	ERR187490
1105	3	-0.29256871689121766	ERR187490
1105	4	-0.18125886659563406	ERR187490
1105	5	-0.18050859218223536	ERR187490
1105	6	-0.19633491263839886	ERR187490
1105	7	-0.23349245733663082	ERR187490
1105	8	-0.25345041832869697	ERR187490
1105	9	-0.29546346363231635	ERR187490
1105	10	-0.22250029840845542	ERR187490
1105	11	-0.21072597687999206	ERR187490
1105	12	-0.14182820072488056	ERR187490
1105	13	-0.19716875410714607	ERR187490
1105	14	-0.273898157407622	ERR187490
1105	15	-0.3299890376682413	ERR187490
1105	16	-0.32056194134710836	ERR187490
1105	17	-0.31056390729679606	ERR187490
1105	18	-0.3392714935079155	ERR187490
1105	19	-0.4834395247236145	ERR187490
1105	20	-0.3854753312909409	ERR187490
1105	21	-0.5042432814292397	ERR187490
1105	22	-0.31713302228725837	ERR187490
1105	23	-0.4939360082718238	ERR187490
1105	24	-0.4249427409616473	ERR187490
1105	25	-0.4384548314690804	ERR187490
1105	26	-0.32069993320087065	ERR187490
1105	27	-0.5020314034059083	ERR187490
1105	28	-0.16601375916332728	ERR187490
1106	1	-0.2799687648963882	ERR187490
1106	2	-0.28185166592722766	ERR187490
1106	3	-0.2549135458659677	ERR187490
1106	4	-0.2187373074565926	ERR187490
1106	5	-0.20326855544394817	ERR187490
1106	6	-0.16566972885581066	ERR187490
1106	7	-0.2824033198660274	ERR187490
1106	8	-0.20849789038003053	ERR187490
1106	9	-0.2750790932901097	ERR187490
1106	10	-0.21222698580154997	ERR187490
1106	11	-0.27800039309637725	ERR187490
1106	12	-0.2784860175046546	ERR187490
1106	13	-0.286255265101687	ERR187490
1106	14	-0.3836681509286066	ERR187490
1106	15	-0.31036925886518674	ERR187490
1106	16	-0.35152488847985097	ERR187490
1106	17	-0.3722780675084181	ERR187490
1106	18	-0.3794783030027489	ERR187490
1106	19	-0.4236785281721893	ERR187490
1106	20	-0.33521008936499896	ERR187490
1106	21	-0.41692173010589784	ERR187490
1106	22	-0.45610640897976396	ERR187490
1106	23	-0.4195894565370253	ERR187490
1106	24	-0.4004394375617366	ERR187490
1106	25	-0.46277258688439815	ERR187490
1106	26	-0.3333586893488558	ERR187490
1106	27	-0.3849451146698257	ERR187490
1106	28	-0.33443682871688196	ERR187490
1107	1	-0.4572127167237525	ERR187490
1107	2	-0.4845053869688911	ERR187490
1107	3	-0.4114452799335311	ERR187490
1107	4	-0.2826982082092613	ERR187490
1107	5	-0.2953444591425267	ERR187490
1107	6	-0.2893837149358376	ERR187490
1107	7	-0.33399679895192946	ERR187490
1107	8	-0.30973667631941026	ERR187490
1107	9	-0.3982162064904955	ERR187490
1107	10	-0.39884074584512774	ERR187490
1107	11	-0.38117720453780635	ERR187490
1107	12	-0.42656288028565825	ERR187490
1107	13	-0.40683891272718853	ERR187490
1107	14	-0.5083085671542236	ERR187490
1107	15	-0.5733311058124784	ERR187490
1107	16	-0.5965026897420529	ERR187490
1107	17	-0.6066158437952254	ERR187490
1107	18	-0.5888836544724825	ERR187490
1107	19	-0.5908790164878397	ERR187490
1107	20	-0.5753103292666992	ERR187490
1107	21	-0.6780746295286804	ERR187490
1107	22	-0.6551199792023112	ERR187490
1107	23	-0.5392573086673877	ERR187490
1107	24	-0.6254786334519906	ERR187490
1107	25	-0.4964336471531752	ERR187490
1107	26	-0.6388659842643989	ERR187490
1107	27	-0.7755832710052317	ERR187490
1107	28	-0.5680893594966392	ERR187490
1108	1	-0.892452160129146	ERR187490
1108	2	-0.9375295221279458	ERR187490
1108	3	-0.7583249235224372	ERR187490
1108	4	-0.5720880220191091	ERR187490
1108	5	-0.5134466404282421	ERR187490
1108	6	-0.5323572628881266	ERR187490
1108	7	-0.6250383432556603	ERR187490
1108	8	-0.5822349914325073	ERR187490
1108	9	-0.7251877948313492	ERR187490
1108	10	-0.9436519708458704	ERR187490
1108	11	-0.8431535701081927	ERR187490
1108	12	-0.9729250132306788	ERR187490
1108	13	-0.9325736993487794	ERR187490
1108	14	-1.1656418174837526	ERR187490
1108	15	-1.175391269131481	ERR187490
1108	16	-1.3628359427782257	ERR187490
1108	17	-1.3553288337995895	ERR187490
1108	18	-1.032315574491463	ERR187490
1108	19	-0.9135896650023909	ERR187490
1108	20	-0.8346759568351914	ERR187490
1108	21	-0.9497300494579832	ERR187490
1108	22	-0.8731685848342821	ERR187490
1108	23	-0.8625850625799174	ERR187490
1108	24	-1.223018541473209	ERR187490
1108	25	-1.171678963315351	ERR187490
1108	26	-1.1617438749513482	ERR187490
1108	27	-1.0615184362052972	ERR187490
1108	28	-1.2858314710808756	ERR187490
1201	1	0.287551417425675	ERR187490
1201	2	0.24620170128958563	ERR187490
1201	3	0.27134007172006136	ERR187490
1201	4	0.20090704252542935	ERR187490
1201	5	0.20610939179253762	ERR187490
1201	6	0.17226232403975672	ERR187490
1201	7	0.2160213180127073	ERR187490
1201	8	0.1923123224226515	ERR187490
1201	9	0.27755879436883646	ERR187490
1201	10	0.2558721404727322	ERR187490
1201	11	0.2752017645201832	ERR187490
1201	12	0.30577181778542695	ERR187490
1201	13	0.2920200811553002	ERR187490
1201	14	0.3466869690401282	ERR187490
1201	15	0.39407956525313637	ERR187490
1201	16	0.4072391966486535	ERR187490
1201	17	0.38953993813391463	ERR187490
1201	18	0.36038153671770345	ERR187490
1201	19	0.3432040668134775	ERR187490
1201	20	0.3137748610105717	ERR187490
1201	21	0.4289536525836226	ERR187490
1201	22	0.4104543393463729	ERR187490
1201	23	0.4587343825532031	ERR187490
1201	24	0.48957200023890124	ERR187490
1201	25	0.5121146594197867	ERR187490
1201	26	0.5211931375152403	ERR187490
1201	27	0.48394770006561316	ERR187490
1201	28	0.48448900248516225	ERR187490
1202	1	0.3042418703915857	ERR187490
1202	2	0.22780721153468875	ERR187490
1202	3	0.2222862598334885	ERR187490
1202	4	0.19073192163017438	ERR187490
1202	5	0.16745678355742655	ERR187490
1202	6	0.1645193563170011	ERR187490
1202	7	0.18561846047194308	ERR187490
1202	8	0.18101314348649566	ERR187490
1202	9	0.2610000658632856	ERR187490
1202	10	0.2185361482516015	ERR187490
1202	11	0.2617395386394108	ERR187490
1202	12	0.24079701654897434	ERR187490
1202	13	0.22005319749482055	ERR187490
1202	14	0.2830060847457503	ERR187490
1202	15	0.27246136029015133	ERR187490
1202	16	0.32676435162046147	ERR187490
1202	17	0.3599093379411187	ERR187490
1202	18	0.35539035708892897	ERR187490
1202	19	0.26947483739923683	ERR187490
1202	20	0.2785917781667351	ERR187490
1202	21	0.3601345437722472	ERR187490
1202	22	0.3323850758065561	ERR187490
1202	23	0.3918510749230393	ERR187490
1202	24	0.3507209328756389	ERR187490
1202	25	0.44693865203245053	ERR187490
1202	26	0.33065819310861855	ERR187490
1202	27	0.39996610922131737	ERR187490
1202	28	0.4623546151333855	ERR187490
1203	1	0.295719703538893	ERR187490
1203	2	0.22625484934999207	ERR187490
1203	3	0.2627156960640633	ERR187490
1203	4	0.1952887629690423	ERR187490
1203	5	0.18071458731941448	ERR187490
1203	6	0.18861572799264792	ERR187490
1203	7	0.19778979485199955	ERR187490
1203	8	0.19368461056773612	ERR187490
1203	9	0.24689754366605143	ERR187490
1203	10	0.2317682289302354	ERR187490
1203	11	0.2448326824421514	ERR187490
1203	12	0.24746948078813347	ERR187490
1203	13	0.21131195283825832	ERR187490
1203	14	0.3373270218163853	ERR187490
1203	15	0.3112998784840286	ERR187490
1203	16	0.34959505552141223	ERR187490
1203	17	0.31348038095402586	ERR187490
1203	18	0.32920522166320154	ERR187490
1203	19	0.38611942324068593	ERR187490
1203	20	0.3075332550116485	ERR187490
1203	21	0.3524816599163074	ERR187490
1203	22	0.35948385360659074	ERR187490
1203	23	0.39709451344428004	ERR187490
1203	24	0.42196092957558307	ERR187490
1203	25	0.376313240256259	ERR187490
1203	26	0.33612977848526526	ERR187490
1203	27	0.3054227366569293	ERR187490
1203	28	0.4793293416516775	ERR187490
1204	1	0.20911192675253432	ERR187490
1204	2	0.18030269869459659	ERR187490
1204	3	0.15007933697128095	ERR187490
1204	4	0.11889275896481877	ERR187490
1204	5	0.07662726899066996	ERR187490
1204	6	0.06823918506406557	ERR187490
1204	7	0.11030205081681288	ERR187490
1204	8	0.14514878493098138	ERR187490
1204	9	0.14011464806849716	ERR187490
1204	10	0.18344352928406238	ERR187490
1204	11	0.20402693452327725	ERR187490
1204	12	0.17492574518475834	ERR187490
1204	13	0.14227853135507473	ERR187490
1204	14	0.2266319561008956	ERR187490
1204	15	0.2586376330295721	ERR187490
1204	16	0.20769597264242634	ERR187490
1204	17	0.2530461633292518	ERR187490
1204	18	0.19296456366610926	ERR187490
1204	19	0.22984522810533292	ERR187490
1204	20	0.23456643094411334	ERR187490
1204	21	0.18235704268768416	ERR187490
1204	22	0.17078161391947333	ERR187490
1204	23	0.15760313796561576	ERR187490
1204	24	0.16822281168411735	ERR187490
1204	25	0.15809867255994448	ERR187490
1204	26	0.16272153922334098	ERR187490
1204	27	0.2426954639296568	ERR187490
1204	28	0.4402979832406828	ERR187490
1205	1	0.13892682839222203	ERR187490
1205	2	0.11708189889029086	ERR187490
1205	3	0.12904863041122638	ERR187490
1205	4	0.08529535533051558	ERR187490
1205	5	0.08756231907823775	ERR187490
1205	6	0.09323490988282401	ERR187490
1205	7	0.09088494205110464	ERR187490
1205	8	0.08899116494419701	ERR187490
1205	9	0.10129621473272721	ERR187490
1205	10	0.10189480099476356	ERR187490
1205	11	0.11274409985728084	ERR187490
1205	12	0.12940433728547163	ERR187490
1205	13	0.0963698090227183	ERR187490
1205	14	0.10354679845429615	ERR187490
1205	15	0.1189300186203468	ERR187490
1205	16	0.15750633579500573	ERR187490
1205	17	0.11708733077649214	ERR187490
1205	18	0.16920876606749857	ERR187490
1205	19	0.15169587233039294	ERR187490
1205	20	0.1733690915047461	ERR187490
1205	21	0.1442037927610187	ERR187490
1205	22	0.08117449202902094	ERR187490
1205	23	0.16821468464195988	ERR187490
1205	24	0.09901351916803947	ERR187490
1205	25	0.0807175551117183	ERR187490
1205	26	0.20617620804114978	ERR187490
1205	27	0.21219148514981612	ERR187490
1205	28	0.4217413822124598	ERR187490
1206	1	-0.01901317677449299	ERR187490
1206	2	-0.04303604565160413	ERR187490
1206	3	-0.06293057629012111	ERR187490
1206	4	-0.011538147337617488	ERR187490
1206	5	-0.05232186099251379	ERR187490
1206	6	-0.032282396302818483	ERR187490
1206	7	-0.03763271887086006	ERR187490
1206	8	-0.04081426493154083	ERR187490
1206	9	-0.023968146274690127	ERR187490
1206	10	-0.004140388510116111	ERR187490
1206	11	-0.0029209229299880235	ERR187490
1206	12	1.2583248850006612E-4	ERR187490
1206	13	-0.03410497954132552	ERR187490
1206	14	-0.012750798682787945	ERR187490
1206	15	-0.03180976939193414	ERR187490
1206	16	-0.03300218443024505	ERR187490
1206	17	-0.02713549859872444	ERR187490
1206	18	-0.06227063277495404	ERR187490
1206	19	0.03732152978345482	ERR187490
1206	20	0.0025786335215940426	ERR187490
1206	21	0.01682765866024738	ERR187490
1206	22	0.03021282774626144	ERR187490
1206	23	-0.0331409661344253	ERR187490
1206	24	0.024123533747683723	ERR187490
1206	25	-0.025795006232115725	ERR187490
1206	26	0.055179251897740755	ERR187490
1206	27	0.06227956825603087	ERR187490
1206	28	0.16260031537908048	ERR187490
1207	1	-0.08974958933497135	ERR187490
1207	2	-0.12789719600679206	ERR187490
1207	3	-0.1597784484715632	ERR187490
1207	4	-0.08322459483287759	ERR187490
1207	5	-0.07992217001726232	ERR187490
1207	6	-0.08680194928683704	ERR187490
1207	7	-0.06929533404563415	ERR187490
1207	8	-0.07772755605906667	ERR187490
1207	9	-0.11494167918858267	ERR187490
1207	10	-0.14363612861209418	ERR187490
1207	11	-0.1461215737915822	ERR187490
1207	12	-0.14080296865815	ERR187490
1207	13	-0.13315357613947043	ERR187490
1207	14	-0.1786410028378569	ERR187490
1207	15	-0.23396722770073097	ERR187490
1207	16	-0.20404964333463482	ERR187490
1207	17	-0.1701531753055292	ERR187490
1207	18	-0.185009918870918	ERR187490
1207	19	-0.18304142206235952	ERR187490
1207	20	-0.17740881893864469	ERR187490
1207	21	-0.29993729412916537	ERR187490
1207	22	-0.22332144593257652	ERR187490
1207	23	-0.20793654863763322	ERR187490
1207	24	-0.2866327983054333	ERR187490
1207	25	-0.24661636060524472	ERR187490
1207	26	-0.3373539418152802	ERR187490
1207	27	-0.26007407732625865	ERR187490
1207	28	-0.45660877441824255	ERR187490
1208	1	-0.718746724367648	ERR187490
1208	2	-0.6644840071414322	ERR187490
1208	3	-0.6283466370615827	ERR187490
1208	4	-0.29688429777732495	ERR187490
1208	5	-0.3653229359701555	ERR187490
1208	6	-0.32581372048342416	ERR187490
1208	7	-0.3600034520316413	ERR187490
1208	8	-0.4028582235656941	ERR187490
1208	9	-0.45259004842767325	ERR187490
1208	10	-0.5191909950844291	ERR187490
1208	11	-0.4467913644970736	ERR187490
1208	12	-0.4505505135043322	ERR187490
1208	13	-0.5476329605103487	ERR187490
1208	14	-0.846344953452963	ERR187490
1208	15	-0.7167880533722197	ERR187490
1208	16	-0.6707316782909345	ERR187490
1208	17	-0.8192018155793193	ERR187490
1208	18	-0.703370633235906	ERR187490
1208	19	-0.6465312596637247	ERR187490
1208	20	-0.6585578634964406	ERR187490
1208	21	-0.7064722173800178	ERR187490
1208	22	-0.6837068584868575	ERR187490
1208	23	-0.609993428200724	ERR187490
1208	24	-0.6308988355604015	ERR187490
1208	25	-0.6824340859516838	ERR187490
1208	26	-0.562740643937758	ERR187490
1208	27	-0.6314011371436905	ERR187490
1208	28	-0.7979093144853877	ERR187490
1301	1	0.23218310491908056	ERR187490
1301	2	0.1531353533827442	ERR187490
1301	3	0.15416558617842924	ERR187490
1301	4	0.11868653627436032	ERR187490
1301	5	0.13876937226962127	ERR187490
1301	6	0.15637696717365657	ERR187490
1301	7	0.1123848178300122	ERR187490
1301	8	0.09710312344792982	ERR187490
1301	9	0.14257963715993327	ERR187490
1301	10	0.225312662735611	ERR187490
1301	11	0.20062754654809112	ERR187490
1301	12	0.258297400492161	ERR187490
1301	13	0.2678963778221046	ERR187490
1301	14	0.29262521237243533	ERR187490
1301	15	0.3088491022506332	ERR187490
1301	16	0.3224883015808828	ERR187490
1301	17	0.2707304926113707	ERR187490
1301	18	0.2843704083487495	ERR187490
1301	19	0.19171982193425663	ERR187490
1301	20	0.13028712602639558	ERR187490
1301	21	0.22507160900473622	ERR187490
1301	22	0.23327493228813267	ERR187490
1301	23	0.19375780252636332	ERR187490
1301	24	0.2282610638624405	ERR187490
1301	25	0.27299439959374894	ERR187490
1301	26	0.2645642905372796	ERR187490
1301	27	0.21349654690465059	ERR187490
1301	28	0.1272058928878863	ERR187490
1302	1	0.24196114899800847	ERR187490
1302	2	0.1864014753438923	ERR187490
1302	3	0.19594298642807217	ERR187490
1302	4	0.10605621383098907	ERR187490
1302	5	0.1755392952446755	ERR187490
1302	6	0.13382604707327772	ERR187490
1302	7	0.08314164835258708	ERR187490
1302	8	0.1274766145767643	ERR187490
1302	9	0.14670577128112683	ERR187490
1302	10	0.22799093522458946	ERR187490
1302	11	0.2112692088646142	ERR187490
1302	12	0.17927934875908846	ERR187490
1302	13	0.09118386999768546	ERR187490
1302	14	0.22179056569826372	ERR187490
1302	15	0.24958603485816155	ERR187490
1302	16	0.21977822229619903	ERR187490
1302	17	0.2766856117669292	ERR187490
1302	18	0.31694862267158186	ERR187490
1302	19	0.23307143853150336	ERR187490
1302	20	0.226265879217749	ERR187490
1302	21	0.2688670722435944	ERR187490
1302	22	0.2883042578352857	ERR187490
1302	23	0.2419396979428683	ERR187490
1302	24	0.2662974055006444	ERR187490
1302	25	0.3220608115276775	ERR187490
1302	26	0.2711891295634672	ERR187490
1302	27	0.34620919445800524	ERR187490
1302	28	0.07683971509565879	ERR187490
1303	1	0.24315226817631697	ERR187490
1303	2	0.19469242569750378	ERR187490
1303	3	0.19287632856509163	ERR187490
1303	4	0.1188448477604993	ERR187490
1303	5	0.12119147247116757	ERR187490
1303	6	0.13970244637310003	ERR187490
1303	7	0.14594808170085116	ERR187490
1303	8	0.11765392044284084	ERR187490
1303	9	0.17823351377405316	ERR187490
1303	10	0.17664160881324165	ERR187490
1303	11	0.21923191098891692	ERR187490
1303	12	0.17125598411841025	ERR187490
1303	13	0.21594276697877035	ERR187490
1303	14	0.1953351240846004	ERR187490
1303	15	0.24563059492109574	ERR187490
1303	16	0.28162960205751375	ERR187490
1303	17	0.3204847411653162	ERR187490
1303	18	0.21200417822714002	ERR187490
1303	19	0.14761631558553034	ERR187490
1303	20	0.1682192353396701	ERR187490
1303	21	0.22250750644062833	ERR187490
1303	22	0.19542855406742632	ERR187490
1303	23	0.31916792455610477	ERR187490
1303	24	0.2983181172414575	ERR187490
1303	25	0.36825976460249876	ERR187490
1303	26	0.31295526720017364	ERR187490
1303	27	0.2149623121257065	ERR187490
1303	28	0.3110681657337224	ERR187490
1304	1	0.16370973235297015	ERR187490
1304	2	0.14046189363266848	ERR187490
1304	3	0.1412509174774712	ERR187490
1304	4	0.12037027646616139	ERR187490
1304	5	0.12978760824753266	ERR187490
1304	6	0.15338256147763474	ERR187490
1304	7	0.14550836476404072	ERR187490
1304	8	0.1435672690451426	ERR187490
1304	9	0.16205090278039336	ERR187490
1304	10	0.20528487284894936	ERR187490
1304	11	0.16573634486253752	ERR187490
1304	12	0.16169775649332507	ERR187490
1304	13	0.19934671929261327	ERR187490
1304	14	0.26914003364532135	ERR187490
1304	15	0.2592643158513326	ERR187490
1304	16	0.25977324781744215	ERR187490
1304	17	0.27568617409930596	ERR187490
1304	18	0.257924196100241	ERR187490
1304	19	0.29995703465066015	ERR187490
1304	20	0.2302117529252854	ERR187490
1304	21	0.19546678369175652	ERR187490
1304	22	0.23214184078071298	ERR187490
1304	23	0.268112746793868	ERR187490
1304	24	0.30965363026282233	ERR187490
1304	25	0.297627148515339	ERR187490
1304	26	0.3906166817565335	ERR187490
1304	27	0.48141341264760484	ERR187490
1304	28	0.3333832404872652	ERR187490
1305	1	0.11885120627177059	ERR187490
1305	2	0.0684430856577265	ERR187490
1305	3	0.07033197698837057	ERR187490
1305	4	0.05346041620835962	ERR187490
1305	5	0.07814096928836989	ERR187490
1305	6	0.0683360309391503	ERR187490
1305	7	0.10681837259442517	ERR187490
1305	8	0.07883161972578279	ERR187490
1305	9	0.09091030225033592	ERR187490
1305	10	0.04865954156356622	ERR187490
1305	11	0.035775873232609	ERR187490
1305	12	0.03290145183123627	ERR187490
1305	13	0.055525718810741864	ERR187490
1305	14	0.07856811459942037	ERR187490
1305	15	0.07770742511527118	ERR187490
1305	16	0.11629083605981805	ERR187490
1305	17	0.1250775124922754	ERR187490
1305	18	0.15840605552537568	ERR187490
1305	19	0.13332361752095778	ERR187490
1305	20	0.13567294547496545	ERR187490
1305	21	0.09933566706262553	ERR187490
1305	22	0.1172931657325762	ERR187490
1305	23	0.0017279706651507354	ERR187490
1305	24	0.025629025290676566	ERR187490
1305	25	0.020298968647693982	ERR187490
1305	26	0.0054138533533105715	ERR187490
1305	27	0.0012143912003779178	ERR187490
1305	28	-0.08284019006142529	ERR187490
1306	1	-0.021546687900723782	ERR187490
1306	2	-0.03551349106269441	ERR187490
1306	3	-0.03364939963627478	ERR187490
1306	4	0.008414828348051628	ERR187490
1306	5	-0.016052223318283154	ERR187490
1306	6	0.019546784808888162	ERR187490
1306	7	-6.349342586275952E-4	ERR187490
1306	8	0.010868553095882305	ERR187490
1306	9	0.006424863063195119	ERR187490
1306	10	0.00976410449793974	ERR187490
1306	11	-0.014062859753806833	ERR187490
1306	12	-0.023487443132381713	ERR187490
1306	13	-0.012503067565361903	ERR187490
1306	14	-0.04312602998537329	ERR187490
1306	15	-0.0834386889313663	ERR187490
1306	16	-0.06475939930254526	ERR187490
1306	17	-0.05449109768277083	ERR187490
1306	18	-0.07842384576485983	ERR187490
1306	19	-0.0794065364734422	ERR187490
1306	20	-0.07586559253773117	ERR187490
1306	21	-0.11263879263324128	ERR187490
1306	22	-0.0969017505824965	ERR187490
1306	23	-0.025287269678784696	ERR187490
1306	24	-0.08140835267698066	ERR187490
1306	25	-0.09672521617601149	ERR187490
1306	26	-0.09162124546229222	ERR187490
1306	27	-0.18054560827849997	ERR187490
1306	28	-0.0011034953835533656	ERR187490
1307	1	-0.20657264162750977	ERR187490
1307	2	-0.23261396878208984	ERR187490
1307	3	-0.19254562952079368	ERR187490
1307	4	-0.12029776070458098	ERR187490
1307	5	-0.1661953105918812	ERR187490
1307	6	-0.1477745116604865	ERR187490
1307	7	-0.1603008176132832	ERR187490
1307	8	-0.15952697818042338	ERR187490
1307	9	-0.17379939471926775	ERR187490
1307	10	-0.16418840232152832	ERR187490
1307	11	-0.21814326805363038	ERR187490
1307	12	-0.19586667391180868	ERR187490
1307	13	-0.19229713349519528	ERR187490
1307	14	-0.21906861724383475	ERR187490
1307	15	-0.26146990663831104	ERR187490
1307	16	-0.29036747955252906	ERR187490
1307	17	-0.3686843968326343	ERR187490
1307	18	-0.28606909392657087	ERR187490
1307	19	-0.3190382141875432	ERR187490
1307	20	-0.25694556835743043	ERR187490
1307	21	-0.3491064655300562	ERR187490
1307	22	-0.3295939077474941	ERR187490
1307	23	-0.2987623522121723	ERR187490
1307	24	-0.3572702451379186	ERR187490
1307	25	-0.41733805957964165	ERR187490
1307	26	-0.3399727110749211	ERR187490
1307	27	-0.2914190625175266	ERR187490
1307	28	-0.38796870171712783	ERR187490
1308	1	-0.9387589846909172	ERR187490
1308	2	-0.7810911504980993	ERR187490
1308	3	-0.643568939340895	ERR187490
1308	4	-0.5881197251562895	ERR187490
1308	5	-0.529185073670206	ERR187490
1308	6	-0.439581967604866	ERR187490
1308	7	-0.5292378731689524	ERR187490
1308	8	-0.4704614382640173	ERR187490
1308	9	-0.4802103428592588	ERR187490
1308	10	-0.6862410965677768	ERR187490
1308	11	-0.5914653769675908	ERR187490
1308	12	-0.5258462018907153	ERR187490
1308	13	-0.4905449311495076	ERR187490
1308	14	-0.7142957171456246	ERR187490
1308	15	-0.7464589947676359	ERR187490
1308	16	-0.7488892410281807	ERR187490
1308	17	-0.7052473458163249	ERR187490
1308	18	-0.6521133081116588	ERR187490
1308	19	-0.6160859137407328	ERR187490
1308	20	-0.514763712826678	ERR187490
1308	21	-0.678710838536631	ERR187490
1308	22	-0.6025306296060435	ERR187490
1308	23	-0.7494065119076225	ERR187490
1308	24	-0.7906184179214932	ERR187490
1308	25	-0.7441599180310163	ERR187490
1308	26	-0.7878331981715831	ERR187490
1308	27	-1.0208304640367345	ERR187490
1308	28	-1.1629674312412916	ERR187490
2101	1	0.4291077558108327	ERR187490
2101	2	0.40542623623331053	ERR187490
2101	3	0.3863455815377108	ERR187490
2101	4	0.22598314933033947	ERR187490
2101	5	0.2774219117517305	ERR187490
2101	6	0.26984614386975636	ERR187490
2101	7	0.29039234246459245	ERR187490
2101	8	0.2767614118195425	ERR187490
